Time,Voltage
61.18,0.7597236633
61.19,0.7590141296
61.2,0.7483539581
61.21,0.7583026886
61.22,0.7497749329
61.23,0.7575912476
61.24,0.7533283234
61.25,0.7448005676
61.26,0.7575912476
61.27,0.7483539581
61.28,0.7561702728
61.29,0.7533283234
61.3,0.7433795929
61.31,0.7540397644
61.32,0.7462215424
61.33,0.7511959076
61.34,0.7497749329
61.35,0.7405376434
61.36,0.7504863739
61.37,0.7426700592
61.38,0.7497749329
61.39,0.7483539581
61.4,0.737695694
61.41,0.7497749329
61.42,0.7405376434
61.43,0.7490653992
61.44,0.7455120087
61.45,0.7334308624
61.46,0.7469329834
61.47,0.7384052277
61.48,0.7462215424
61.49,0.7426700592
61.5,0.7334308624
61.51,0.7448005676
61.52,0.7355632782
61.53,0.7433795929
61.54,0.7398262024
61.55,0.7320098877
61.56,0.7426700592
61.57,0.7341423035
61.58,0.7405376434
61.59,0.737695694
61.6,0.7277469635
61.61,0.7398262024
61.62,0.730588913
61.63,0.7398262024
61.64,0.7355632782
61.65,0.7256145477
61.66,0.737695694
61.67,0.7284564972
61.68,0.7362747192
61.69,0.7334308624
61.7,0.7249031067
61.71,0.7355632782
61.72,0.7270355225
61.73,0.7341423035
61.74,0.731300354
61.75,0.7206401825
61.76,0.7327213287
61.77,0.7249031067
61.78,0.7298774719
61.79,0.7298774719
61.8,0.7199306488
61.81,0.7298774719
61.82,0.7227725983
61.83,0.7298774719
61.84,0.7270355225
61.85,0.7163772583
61.86,0.7263259888
61.87,0.7206401825
61.88,0.7284564972
61.89,0.724193573
61.9,0.7156658173
61.91,0.7249031067
61.92,0.717086792
61.93,0.7256145477
61.94,0.723482132
61.95,0.710691452
61.96,0.724193573
61.97,0.7163772583
61.98,0.7227725983
61.99,0.7199306488
62,0.710691452
62.01,0.7199306488
62.02,0.7135334015
62.03,0.7206401825
62.04,0.717086792
62.05,0.7085590363
62.06,0.7192192078
62.07,0.710691452
62.08,0.7192192078
62.09,0.7156658173
62.1,0.7064285278
62.11,0.717798233
62.12,0.7092704773
62.13,0.7156658173
62.14,0.7121124268
62.15,0.7035865784
62.16,0.7128238678
62.17,0.7064285278
62.18,0.7149562836
62.19,0.7114028931
62.2,0.7028751373
62.21,0.7135334015
62.22,0.7050075531
62.23,0.7114028931
62.24,0.7085590363
62.25,0.7000331879
62.26,0.7099819183
62.27,0.7028751373
62.28,0.7099819183
62.29,0.7057170868
62.3,0.6979007721
62.31,0.7064285278
62.32,0.6993217468
62.33,0.7085590363
62.34,0.7057170868
62.35,0.6950588226
62.36,0.7042961121
62.37,0.6986122131
62.38,0.7057170868
62.39,0.7035865784
62.4,0.6943473816
62.41,0.7035865784
62.42,0.6943473816
62.43,0.7035865784
62.44,0.6986122131
62.45,0.6915054321
62.46,0.7007427216
62.47,0.6922149658
62.48,0.7014541626
62.49,0.6971893311
62.5,0.6879520416
62.51,0.6971893311
62.52,0.6907939911
62.53,0.6993217468
62.54,0.6964797974
62.55,0.6872425079
62.56,0.6943473816
62.57,0.6900844574
62.58,0.6971893311
62.59,0.6943473816
62.6,0.6836891174
62.61,0.6936378479
62.62,0.6872425079
62.63,0.6950588226
62.64,0.6922149658
62.65,0.6829776764
62.66,0.6915054321
62.67,0.6829776764
62.68,0.6922149658
62.69,0.6879520416
62.7,0.6808452606
62.71,0.6893730164
62.72,0.6822681427
62.73,0.6907939911
62.74,0.6865310669
62.75,0.6787147522
62.76,0.6858196259
62.77,0.6801357269
62.78,0.6900844574
62.79,0.6851100922
62.8,0.673740387
62.81,0.6829776764
62.82,0.6772937775
62.83,0.6872425079
62.84,0.6836891174
62.85,0.6744499207
62.86,0.6822681427
62.87,0.6758708954
62.88,0.6843986511
62.89,0.6808452606
62.9,0.6716079712
62.91,0.6808452606
62.92,0.6730289459
62.93,0.6808452606
62.94,0.6787147522
62.95,0.6701869965
62.96,0.6772937775
62.97,0.6708984375
62.98,0.6822681427
62.99,0.6772937775
63,0.667345047
63.01,0.6758708954
63.02,0.6680545807
63.03,0.6780033112
63.04,0.6758708954
63.05,0.6652126312
63.06,0.6744499207
63.07,0.667345047
63.08,0.6765823364
63.09,0.673740387
63.1,0.6623706818
63.11,0.6716079712
63.12,0.6637916565
63.13,0.6758708954
63.14,0.6708984375
63.15,0.6616592407
63.16,0.667345047
63.17,0.6630802155
63.18,0.6723194122
63.19,0.6680545807
63.2,0.659526825
63.21,0.666633606
63.22,0.659526825
63.23,0.6708984375
63.24,0.667345047
63.25,0.6573963165
63.26,0.6637916565
63.27,0.6581058502
63.28,0.6680545807
63.29,0.6645011902
63.3,0.6552639008
63.31,0.6637916565
63.32,0.6545543671
63.33,0.6659240723
63.34,0.6630802155
63.35,0.653131485
63.36,0.6623706818
63.37,0.6559753418
63.38,0.6645011902
63.39,0.660238266
63.4,0.6524219513
63.41,0.6581058502
63.42,0.6524219513
63.43,0.660949707
63.44,0.6588172913
63.45,0.6488685608
63.46,0.6566848755
63.47,0.6502895355
63.48,0.659526825
63.49,0.6566848755
63.5,0.6481571198
63.51,0.6545543671
63.52,0.6488685608
63.53,0.6581058502
63.54,0.6545543671
63.55,0.6438941956
63.56,0.6524219513
63.57,0.646736145
63.58,0.6559753418
63.59,0.6524219513
63.6,0.6431827545
63.61,0.6488685608
63.62,0.6446056366
63.63,0.6552639008
63.64,0.6488685608
63.65,0.6403408051
63.66,0.6488685608
63.67,0.6417617798
63.68,0.6524219513
63.69,0.6481571198
63.7,0.6389198303
63.71,0.6453151703
63.72,0.6403408051
63.73,0.6495800018
63.74,0.646736145
63.75,0.6367874146
63.76,0.6431827545
63.77,0.6374988556
63.78,0.646736145
63.79,0.6431827545
63.8,0.6339454651
63.81,0.6417617798
63.82,0.6367874146
63.83,0.646736145
63.84,0.6438941956
63.85,0.6318130493
63.86,0.6389198303
63.87,0.6339454651
63.88,0.6460266113
63.89,0.6403408051
63.9,0.6303920746
63.91,0.6374988556
63.92,0.6325244904
63.93,0.6431827545
63.94,0.6389198303
63.95,0.6296825409
63.96,0.6360778809
63.97,0.6303920746
63.98,0.6410522461
63.99,0.6367874146
64,0.6261291504
64.01,0.6339454651
64.02,0.6289710999
64.03,0.6389198303
64.04,0.6346569061
64.05,0.6247081757
64.06,0.6318130493
64.07,0.6268386841
64.08,0.6367874146
64.09,0.6325244904
64.1,0.6239967346
64.11,0.6296825409
64.12,0.6239967346
64.13,0.6353664398
64.14,0.6325244904
64.15,0.6211547852
64.16,0.6282615662
64.17,0.6225757599
64.18,0.6339454651
64.19,0.6289710999
64.2,0.6190223694
64.21,0.6261291504
64.22,0.6211547852
64.23,0.6303920746
64.24,0.6282615662
64.25,0.6154689789
64.26,0.6254177094
64.27,0.6183128357
64.28,0.6282615662
64.29,0.6247081757
64.3,0.6140480042
64.31,0.6225757599
64.32,0.6154689789
64.33,0.6268386841
64.34,0.6232872009
64.35,0.6133384705
64.36,0.6211547852
64.37,0.6161804199
64.38,0.6254177094
64.39,0.6218662262
64.4,0.6104946136
64.41,0.6190223694
64.42,0.6126270294
64.43,0.6232872009
64.44,0.6190223694
64.45,0.6090736389
64.46,0.6161804199
64.47,0.60978508
64.48,0.6218662262
64.49,0.6176013947
64.5,0.6069431305
64.51,0.6140480042
64.52,0.6083641052
64.53,0.6197338104
64.54,0.6161804199
64.55,0.6062316895
64.56,0.6133384705
64.57,0.6076526642
64.58,0.6176013947
64.59,0.6140480042
64.6,0.60338974
64.61,0.6112060547
64.62,0.6040992737
64.63,0.6161804199
64.64,0.6119174957
64.65,0.6012573242
64.66,0.6076526642
64.67,0.6040992737
64.68,0.6133384705
64.69,0.6112060547
64.7,0.5998363495
64.71,0.6076526642
64.72,0.6012573242
64.73,0.6112060547
64.74,0.6090736389
64.75,0.5984153748
64.76,0.6055221558
64.77,0.5991249084
64.78,0.6090736389
64.79,0.6055221558
64.8,0.5969944
64.81,0.6048107147
64.82,0.5991249084
64.83,0.6076526642
64.84,0.60338974
64.85,0.5955734253
64.86,0.6005477905
64.87,0.596282959
64.88,0.6055221558
64.89,0.6019687653
64.9,0.5927295685
64.91,0.5984153748
64.92,0.5941505432
64.93,0.60338974
64.94,0.6005477905
64.95,0.5905990601
64.96,0.5984153748
64.97,0.5920200348
64.98,0.60338974
64.99,0.5998363495
65,0.5891780853
65.01,0.596282959
65.02,0.5927295685
65.03,0.6005477905
65.04,0.5969944
65.05,0.5891780853
65.06,0.5934410095
65.07,0.5884666443
65.08,0.5991249084
65.09,0.596282959
65.1,0.5870456696
65.11,0.5927295685
65.12,0.5877552032
65.13,0.5955734253
65.14,0.5920200348
65.15,0.5834922791
65.16,0.5913085938
65.17,0.5863342285
65.18,0.5941505432
65.19,0.5920200348
65.2,0.5806503296
65.21,0.5905990601
65.22,0.5834922791
65.23,0.5941505432
65.24,0.5891780853
65.25,0.5792293549
65.26,0.5870456696
65.27,0.5813598633
65.28,0.5905990601
65.29,0.5870456696
65.3,0.576385498
65.31,0.5863342285
65.32,0.5792293549
65.33,0.5884666443
65.34,0.5870456696
65.35,0.5749645233
65.36,0.5834922791
65.37,0.576385498
65.38,0.5891780853
65.39,0.5849132538
65.4,0.5742549896
65.41,0.5806503296
65.42,0.5770969391
65.43,0.5870456696
65.44,0.582780838
65.45,0.5714111328
65.46,0.5806503296
65.47,0.5735435486
65.48,0.5849132538
65.49,0.5813598633
65.5,0.5699901581
65.51,0.5778083801
65.52,0.5728340149
65.53,0.5820713043
65.54,0.5785179138
65.55,0.5699901581
65.56,0.576385498
65.57,0.5699901581
65.58,0.5813598633
65.59,0.5770969391
65.6,0.5671482086
65.61,0.5756759644
65.62,0.5692806244
65.63,0.5806503296
65.64,0.5742549896
65.65,0.5657272339
65.66,0.5735435486
65.67,0.5650157928
65.68,0.5785179138
65.69,0.5735435486
65.7,0.5621738434
65.71,0.5714111328
65.72,0.5650157928
65.73,0.5749645233
65.74,0.5721225739
65.75,0.5614643097
65.76,0.5685691833
65.77,0.5650157928
65.78,0.5742549896
65.79,0.5692806244
65.8,0.5607528687
65.81,0.5671482086
65.82,0.5607528687
65.83,0.5721225739
65.84,0.5685691833
65.85,0.5586204529
65.86,0.5650157928
65.87,0.5593318939
65.88,0.5692806244
65.89,0.5671482086
65.9,0.5557785034
65.91,0.5621738434
65.92,0.5579109192
65.93,0.5692806244
65.94,0.5650157928
65.95,0.5550670624
65.96,0.5607528687
65.97,0.5571994781
65.98,0.5678596497
65.99,0.5628852844
66,0.552936554
66.01,0.5593318939
66.02,0.5550670624
66.03,0.5650157928
66.04,0.5607528687
66.05,0.5508041382
66.06,0.5586204529
66.07,0.5536460876
66.08,0.5635948181
66.09,0.5614643097
66.1,0.5500926971
66.11,0.5571994781
66.12,0.552936554
66.13,0.5621738434
66.14,0.5593318939
66.15,0.5479621887
66.16,0.5543575287
66.17,0.5500926971
66.18,0.5600414276
66.19,0.5571994781
66.2,0.546541214
66.21,0.5543575287
66.22,0.5472507477
66.23,0.5579109192
66.24,0.5557785034
66.25,0.5444087982
66.26,0.5522251129
66.27,0.5451202393
66.28,0.5571994781
66.29,0.5522251129
66.3,0.5422763824
66.31,0.5500926971
66.32,0.5436973572
66.33,0.5550670624
66.34,0.5515155792
66.35,0.5415668488
66.36,0.5479621887
66.37,0.5415668488
66.38,0.552936554
66.39,0.5500926971
66.4,0.539434433
66.41,0.5486717224
66.42,0.540145874
66.43,0.5522251129
66.44,0.5479621887
66.45,0.5380134583
66.46,0.5479621887
66.47,0.539434433
66.48,0.5500926971
66.49,0.5472507477
66.5,0.5365924835
66.51,0.546541214
66.52,0.5365924835
66.53,0.5486717224
66.54,0.5451202393
66.55,0.533039093
66.56,0.5444087982
66.57,0.5344600677
66.58,0.5458297729
66.59,0.5429878235
66.6,0.5316181183
66.61,0.540145874
66.62,0.533039093
66.63,0.5444087982
66.64,0.5415668488
66.65,0.5316181183
66.66,0.540145874
66.67,0.532327652
66.68,0.5436973572
66.69,0.539434433
66.7,0.5287761688
66.71,0.5373020172
66.72,0.5294857025
66.73,0.5415668488
66.74,0.5373020172
66.75,0.5266437531
66.76,0.5344600677
66.77,0.5280647278
66.78,0.540145874
66.79,0.5373020172
66.8,0.5266437531
66.81,0.532327652
66.82,0.5273532867
66.83,0.5373020172
66.84,0.5344600677
66.85,0.5230903625
66.86,0.5316181183
66.87,0.5252227783
66.88,0.5358810425
66.89,0.532327652
66.9,0.5223789215
66.91,0.5301971436
66.92,0.5238018036
66.93,0.5337486267
66.94,0.532327652
66.95,0.5209579468
66.96,0.525932312
66.97,0.5209579468
66.98,0.5337486267
66.99,0.5301971436
67,0.5188274384
67.01,0.5280647278
67.02,0.5209579468
67.03,0.5301971436
67.04,0.5294857025
67.05,0.5181159973
67.06,0.525932312
67.07,0.5188274384
67.08,0.5301971436
67.09,0.5273532867
67.1,0.5145626068
67.11,0.5252227783
67.12,0.5174045563
67.13,0.5287761688
67.14,0.5238018036
67.15,0.5131416321
67.16,0.5216693878
67.17,0.5152740479
67.18,0.5266437531
67.19,0.5230903625
67.2,0.5131416321
67.21,0.5202484131
67.22,0.5138530731
67.23,0.5252227783
67.24,0.5230903625
67.25,0.5117206573
67.26,0.5174045563
67.27,0.5117206573
67.28,0.5216693878
67.29,0.519536972
67.3,0.5095882416
67.31,0.5159835815
67.32,0.5117206573
67.33,0.5216693878
67.34,0.519536972
67.35,0.5081672668
67.36,0.5145626068
67.37,0.5088787079
67.38,0.5209579468
67.39,0.5188274384
67.4,0.5067462921
67.41,0.5145626068
67.42,0.5074577332
67.43,0.5174045563
67.44,0.5159835815
67.45,0.5046138763
67.46,0.5138530731
67.47,0.5067462921
67.48,0.5166950226
67.49,0.5152740479
67.5,0.5046138763
67.51,0.5110092163
67.52,0.5046138763
67.53,0.5159835815
67.54,0.5117206573
67.55,0.5024833679
67.56,0.5095882416
67.57,0.5017719269
67.58,0.5138530731
67.59,0.5102996826
67.6,0.4989299774
67.61,0.5081672668
67.62,0.5017719269
67.63,0.5124320984
67.64,0.5088787079
67.65,0.496088028
67.66,0.5060348511
67.67,0.5017719269
67.68,0.5088787079
67.69,0.5088787079
67.7,0.496088028
67.71,0.5031929016
67.72,0.4982185364
67.73,0.5081672668
67.74,0.5067462921
67.75,0.4939556122
67.76,0.5031929016
67.77,0.4967975616
67.78,0.5067462921
67.79,0.5053253174
67.8,0.4939556122
67.81,0.5017719269
67.82,0.4946651459
67.83,0.5039043427
67.84,0.5031929016
67.85,0.4911136627
67.86,0.4996395111
67.87,0.4932441711
67.88,0.5046138763
67.89,0.5024833679
67.9,0.4911136627
67.91,0.4982185364
67.92,0.4932441711
67.93,0.5024833679
67.94,0.5010604858
67.95,0.4875602722
67.96,0.4967975616
67.97,0.4896907806
67.98,0.5010604858
67.99,0.4996395111
68,0.4861392975
68.01,0.4946651459
68.02,0.4896907806
68.03,0.4989299774
68.04,0.4975090027
68.05,0.4861392975
68.06,0.4932441711
68.07,0.4868488312
68.08,0.4967975616
68.09,0.4953765869
68.1,0.4840068817
68.11,0.4911136627
68.12,0.4847164154
68.13,0.4946651459
68.14,0.4939556122
68.15,0.4832954407
68.16,0.4896907806
68.17,0.4832954407
68.18,0.4939556122
68.19,0.4925346375
68.2,0.4804534912
68.21,0.4882698059
68.22,0.4818744659
68.23,0.4925346375
68.24,0.4911136627
68.25,0.4797439575
68.26,0.4868488312
68.27,0.4818744659
68.28,0.4896907806
68.29,0.4896907806
68.3,0.4776115417
68.31,0.4854278564
68.32,0.4797439575
68.33,0.4868488312
68.34,0.4882698059
68.35,0.4769001007
68.36,0.4832954407
68.37,0.4797439575
68.38,0.4875602722
68.39,0.4854278564
68.4,0.4740581512
68.41,0.482585907
68.42,0.476190567
68.43,0.4854278564
68.44,0.4847164154
68.45,0.4726371765
68.46,0.4818744659
68.47,0.476190567
68.48,0.4840068817
68.49,0.4832954407
68.5,0.4719257355
68.51,0.4790325165
68.52,0.4747695923
68.53,0.482585907
68.54,0.4811649323
68.55,0.4705047607
68.56,0.4790325165
68.57,0.4719257355
68.58,0.4811649323
68.59,0.4818744659
68.6,0.4676628113
68.61,0.4769001007
68.62,0.4697952271
68.63,0.4797439575
68.64,0.4790325165
68.65,0.468372345
68.66,0.4747695923
68.67,0.4705047607
68.68,0.4790325165
68.69,0.4769001007
68.7,0.4648208618
68.71,0.4740581512
68.72,0.468372345
68.73,0.475479126
68.74,0.476190567
68.75,0.4641094208
68.76,0.4733467102
68.77,0.4662418365
68.78,0.476190567
68.79,0.475479126
68.8,0.461977005
68.81,0.4726371765
68.82,0.4662418365
68.83,0.4719257355
68.84,0.4726371765
68.85,0.461977005
68.86,0.4705047607
68.87,0.4648208618
68.88,0.4733467102
68.89,0.4719257355
68.9,0.4591350555
68.91,0.468372345
68.92,0.461977005
68.93,0.4712162018
68.94,0.4705047607
68.95,0.4577140808
68.96,0.4669513702
68.97,0.4598464966
68.98,0.469083786
68.99,0.4676628113
69,0.4584255219
69.01,0.4662418365
69.02,0.4612674713
69.03,0.4676628113
69.04,0.4669513702
69.05,0.455581665
69.06,0.4641094208
69.07,0.4577140808
69.08,0.4662418365
69.09,0.4669513702
69.1,0.4541606903
69.11,0.461977005
69.12,0.4548721313
69.13,0.4655303955
69.14,0.4648208618
69.15,0.4520282745
69.16,0.4605560303
69.17,0.4562931061
69.18,0.462688446
69.19,0.461977005
69.2,0.4513187408
69.21,0.4598464966
69.22,0.4534511566
69.23,0.462688446
69.24,0.461977005
69.25,0.4491863251
69.26,0.4591350555
69.27,0.4520282745
69.28,0.4598464966
69.29,0.4605560303
69.3,0.4463443756
69.31,0.4562931061
69.32,0.4513187408
69.33,0.4598464966
69.34,0.4584255219
69.35,0.4456329346
69.36,0.4562931061
69.37,0.4491863251
69.38,0.4562931061
69.39,0.4584255219
69.4,0.4427909851
69.41,0.4548721313
69.42,0.4477653503
69.43,0.4570026398
69.44,0.4570026398
69.45,0.4435024261
69.46,0.4541606903
69.47,0.4456329346
69.48,0.4548721313
69.49,0.4570026398
69.5,0.4420814514
69.51,0.4527397156
69.52,0.4449234009
69.53,0.4527397156
69.54,0.4520282745
69.55,0.4413700104
69.56,0.4513187408
69.57,0.4420814514
69.58,0.4513187408
69.59,0.4527397156
69.6,0.4413700104
69.61,0.4484767914
69.62,0.4427909851
69.63,0.4506072998
69.64,0.4513187408
69.65,0.4385280609
69.66,0.4463443756
69.67,0.4420814514
69.68,0.4491863251
69.69,0.4484767914
69.7,0.4363956451
69.71,0.4456329346
69.72,0.4392375946
69.73,0.4484767914
69.74,0.4484767914
69.75,0.4349746704
69.76,0.4420814514
69.77,0.4385280609
69.78,0.4484767914
69.79,0.4470558167
69.8,0.4342632294
69.81,0.4435024261
69.82,0.4349746704
69.83,0.4463443756
69.84,0.4456329346
69.85,0.4328422546
69.86,0.4420814514
69.87,0.4356842041
69.88,0.4442119598
69.89,0.4435024261
69.9,0.4328422546
69.91,0.4420814514
69.92,0.4342632294
69.93,0.4420814514
69.94,0.4413700104
69.95,0.4285793304
69.96,0.4392375946
69.97,0.4321327209
69.98,0.4435024261
69.99,0.4406585693
70,0.4292888641
